date,ID1,ID2,ID3,time,well,row,col,sample,group,A535,B475,BRET RATIO
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A01,A,01,Sample X1,A,109080,175140,0.6228160328879754
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A02,A,02,Sample X1,A,103968,158282,0.6568529586434338
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A03,A,03,Sample X1,B,125266,210388,0.595404680875335
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A04,A,04,Sample X1,B,9680,14224,0.6805399325084365
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A05,A,05,Sample X1,C,67522,105924,0.6374570446735395
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A06,A,06,Sample X1,C,52076,82138,0.6340061847135309
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A07,A,07,Sample X1,D,50,0,inf
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A08,A,08,Sample X1,D,48,30,1.6
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A09,A,09,Sample X1,E,132430,222102,0.5962575753482634
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A10,A,10,Sample X1,E,111074,173118,0.6416086137778856
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A11,A,11,Sample X1,F,107446,164080,0.6548391028766455
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,A12,A,12,Sample X1,F,93918,141866,0.662019088435566
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B01,B,01,Sample X2,A,107172,171722,0.6241017458450286
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B02,B,02,Sample X2,A,103464,161064,0.6423781850692892
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B03,B,03,Sample X2,B,119650,197288,0.606473784518065
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B04,B,04,Sample X2,B,103480,164504,0.6290424548947138
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B05,B,05,Sample X2,C,70564,108758,0.648816638775998
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B06,B,06,Sample X2,C,61050,91520,0.6670673076923077
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B07,B,07,Sample X2,D,56,8,7.0
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B08,B,08,Sample X2,D,62,44,1.4090909090909092
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B09,B,09,Sample X2,E,120182,192040,0.625817538012914
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B10,B,10,Sample X2,E,95072,154784,0.6142236923713045
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B11,B,11,Sample X2,F,81820,125880,0.649984111852558
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,B12,B,12,Sample X2,F,89888,132946,0.6761241406285259
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C01,C,01,Sample X3,A,99050,166036,0.5965573730998097
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C02,C,02,Sample X3,A,87602,136582,0.6413875913370722
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C03,C,03,Sample X3,B,116648,194846,0.5986676657462817
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C04,C,04,Sample X3,B,97856,167098,0.5856204143676166
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C05,C,05,Sample X3,C,71848,111812,0.642578614102243
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C06,C,06,Sample X3,C,56304,87234,0.6454364124080061
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C07,C,07,Sample X3,D,38,4,9.5
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C08,C,08,Sample X3,D,56,34,1.6470588235294117
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C09,C,09,Sample X3,E,104538,183206,0.57060358285209
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C10,C,10,Sample X3,E,90746,150182,0.6042401885712003
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C11,C,11,Sample X3,F,92800,154648,0.600072422533754
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,C12,C,12,Sample X3,F,94286,148796,0.6336595069759939
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D01,D,01,Sample X4,A,107630,194118,0.5544565676547255
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D02,D,02,Sample X4,A,105392,174754,0.6030877690925529
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D03,D,03,Sample X4,B,141514,260316,0.5436239032560427
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D04,D,04,Sample X4,B,94652,158838,0.5959027436759465
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D05,D,05,Sample X4,C,97178,153274,0.6340149014183749
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D06,D,06,Sample X4,C,58728,91718,0.64031051701956
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D07,D,07,Sample X4,D,40,12,3.3333333333333335
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D08,D,08,Sample X4,D,76,32,2.375
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D09,D,09,Sample X4,E,113812,201682,0.5643141182653881
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D10,D,10,Sample X4,E,104844,173028,0.6059366114154935
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D11,D,11,Sample X4,F,100412,161288,0.6225633649124548
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,D12,D,12,Sample X4,F,117166,192756,0.6078461889642864
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E01,E,01,Sample X5,A,99518,184222,0.5402069242544322
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E02,E,02,Sample X5,A,81426,139438,0.5839584618253274
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E03,E,03,Sample X5,B,133834,252860,0.529281025073163
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E04,E,04,Sample X5,B,119682,222476,0.5379546557830958
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E05,E,05,Sample X5,C,55040,91380,0.6023199824906982
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E06,E,06,Sample X5,C,77422,124906,0.619842121275199
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E07,E,07,Sample X5,D,96,0,inf
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E08,E,08,Sample X5,D,116,10,11.6
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E09,E,09,Sample X5,E,99812,176636,0.565071672818678
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E10,E,10,Sample X5,E,98800,169116,0.5842143853922751
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E11,E,11,Sample X5,F,96266,156496,0.6151339331356712
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,E12,E,12,Sample X5,F,90100,157264,0.5729219656119646
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F01,F,01,Sample X6,A,107856,192602,0.5599941848994299
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F02,F,02,Sample X6,A,84198,146904,0.5731498121222023
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F03,F,03,Sample X6,B,118084,225566,0.523500882225158
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F04,F,04,Sample X6,B,108658,191750,0.566664928292047
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F05,F,05,Sample X6,C,84258,142716,0.5903893046329773
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F06,F,06,Sample X6,C,45288,71532,0.6331152491192753
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F07,F,07,Sample X6,D,60,0,inf
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F08,F,08,Sample X6,D,46,10,4.6
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F09,F,09,Sample X6,E,101500,185086,0.5483937196762586
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F10,F,10,Sample X6,E,81166,138312,0.586832668170513
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F11,F,11,Sample X6,F,68262,116802,0.5844249242307494
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,F12,F,12,Sample X6,F,82350,142434,0.5781625173764691
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G01,G,01,Sample X7,A,93038,170502,0.5456710185217769
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G02,G,02,Sample X7,A,98020,182702,0.5365020634694749
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G03,G,03,Sample X7,B,111012,202380,0.548532463682182
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G04,G,04,Sample X7,B,111452,209188,0.5327839072986978
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G05,G,05,Sample X7,C,78666,129674,0.6066443543038698
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G06,G,06,Sample X7,C,60990,102802,0.5932763954008677
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G07,G,07,Sample X7,D,58,32,1.8125
2022-06-03 11:19:15,"03-06-2022,11:19:14",CAMYEL - variants,Plate 1,195,G08,G,08,Sample X7,D,60,22,2.727272727272727
